global_event_ordinal	model	request_ordinal	seed	event_ordinal	endpoint_id	selector
43	00_quantize_quantize0	1	1	9	tflite.SubGraph.operators	sg=0
44	00_quantize_quantize0	1	1	10	tflite.Tensor.shape	sg=0;tensor=1
45	00_quantize_quantize0	1	1	11	tflite.Tensor.type	sg=0;tensor=1
46	00_quantize_quantize0	1	1	12	tflite.Tensor.buffer	sg=0;tensor=1
47	00_quantize_quantize0	1	1	13	tflite.Tensor.name	sg=0;tensor=1
48	00_quantize_quantize0	1	1	14	tflite.Tensor.quantization	sg=0;tensor=1
49	00_quantize_quantize0	1	1	15	tflite.Tensor.is_variable	sg=0;tensor=1
50	00_quantize_quantize0	1	1	16	tflite.Tensor.shape_signature	sg=0;tensor=1
51	00_quantize_quantize0	1	1	17	tflite.Tensor.has_rank	sg=0;tensor=1
52	00_quantize_quantize0	1	1	18	tflite.Operator.opcode_index	sg=0;operator=0
53	00_quantize_quantize0	1	1	19	tflite.Operator.inputs	sg=0;operator=0
54	00_quantize_quantize0	1	1	20	tflite.Operator.outputs	sg=0;operator=0
55	00_quantize_quantize0	1	1	21	tflite.Operator.builtin_options_type	sg=0;operator=0
56	00_quantize_quantize0	1	1	22	tflite.Operator.builtin_options	sg=0;operator=0
57	00_quantize_quantize0	1	1	23	tflite.Operator.custom_options	sg=0;operator=0
58	00_quantize_quantize0	1	1	24	tflite.Operator.custom_options_format	sg=0;operator=0
59	00_quantize_quantize0	1	1	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
60	00_quantize_quantize0	1	1	26	tflite.Operator.intermediates	sg=0;operator=0
61	00_quantize_quantize0	1	1	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
62	00_quantize_quantize0	1	1	28	tflite.OperatorCode.custom_code	opcode=0
63	00_quantize_quantize0	1	1	29	tflite.OperatorCode.version	opcode=0
64	00_quantize_quantize0	1	1	30	tflite.OperatorCode.builtin_code	opcode=0
65	00_quantize_quantize0	1	1	31	tflite.Buffer.data	buffer=1
66	00_quantize_quantize0	1	1	32	tflite.Buffer.offset	buffer=1
67	00_quantize_quantize0	1	1	33	tflite.Buffer.size	buffer=1
68	00_quantize_quantize0	2	2	0	tflite.Model.version	root
69	00_quantize_quantize0	2	2	1	tflite.Model.description	root
70	00_quantize_quantize0	2	2	2	tflite.Model.subgraphs	root
71	00_quantize_quantize0	2	2	3	tflite.Model.operator_codes	root
72	00_quantize_quantize0	2	2	4	tflite.Model.buffers	root
73	00_quantize_quantize0	2	2	5	tflite.SubGraph.name	sg=0
74	00_quantize_quantize0	2	2	6	tflite.SubGraph.inputs	sg=0
75	00_quantize_quantize0	2	2	7	tflite.SubGraph.outputs	sg=0
76	00_quantize_quantize0	2	2	8	tflite.SubGraph.tensors	sg=0
77	00_quantize_quantize0	2	2	9	tflite.SubGraph.operators	sg=0
78	00_quantize_quantize0	2	2	10	tflite.Tensor.shape	sg=0;tensor=0
79	00_quantize_quantize0	2	2	11	tflite.Tensor.type	sg=0;tensor=0
80	00_quantize_quantize0	2	2	12	tflite.Tensor.buffer	sg=0;tensor=0
81	00_quantize_quantize0	2	2	13	tflite.Tensor.name	sg=0;tensor=0
82	00_quantize_quantize0	2	2	14	tflite.Tensor.quantization	sg=0;tensor=0
83	00_quantize_quantize0	2	2	15	tflite.Tensor.is_variable	sg=0;tensor=0
84	00_quantize_quantize0	2	2	16	tflite.Tensor.shape_signature	sg=0;tensor=0
85	00_quantize_quantize0	2	2	17	tflite.Tensor.has_rank	sg=0;tensor=0
86	00_quantize_quantize0	2	2	18	tflite.Operator.opcode_index	sg=0;operator=0
87	00_quantize_quantize0	2	2	19	tflite.Operator.inputs	sg=0;operator=0
88	00_quantize_quantize0	2	2	20	tflite.Operator.outputs	sg=0;operator=0
89	00_quantize_quantize0	2	2	21	tflite.Operator.builtin_options_type	sg=0;operator=0
90	00_quantize_quantize0	2	2	22	tflite.Operator.builtin_options	sg=0;operator=0
91	00_quantize_quantize0	2	2	23	tflite.Operator.custom_options	sg=0;operator=0
92	00_quantize_quantize0	2	2	24	tflite.Operator.custom_options_format	sg=0;operator=0
93	00_quantize_quantize0	2	2	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
94	00_quantize_quantize0	2	2	26	tflite.Operator.intermediates	sg=0;operator=0
95	00_quantize_quantize0	2	2	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
96	00_quantize_quantize0	2	2	28	tflite.OperatorCode.custom_code	opcode=0
97	00_quantize_quantize0	2	2	29	tflite.OperatorCode.version	opcode=0
98	00_quantize_quantize0	2	2	30	tflite.OperatorCode.builtin_code	opcode=0
99	00_quantize_quantize0	2	2	31	tflite.Buffer.data	buffer=0
100	00_quantize_quantize0	2	2	32	tflite.Buffer.offset	buffer=0
101	00_quantize_quantize0	2	2	33	tflite.Buffer.size	buffer=0
102	00_quantize_quantize0	3	3	0	tflite.Model.version	root
103	00_quantize_quantize0	3	3	1	tflite.Model.description	root
104	00_quantize_quantize0	3	3	2	tflite.Model.subgraphs	root
105	00_quantize_quantize0	3	3	3	tflite.Model.operator_codes	root
106	00_quantize_quantize0	3	3	4	tflite.Model.buffers	root
107	00_quantize_quantize0	3	3	5	tflite.SubGraph.name	sg=0
108	00_quantize_quantize0	3	3	6	tflite.SubGraph.inputs	sg=0
109	00_quantize_quantize0	3	3	7	tflite.SubGraph.outputs	sg=0
110	00_quantize_quantize0	3	3	8	tflite.SubGraph.tensors	sg=0
111	00_quantize_quantize0	3	3	9	tflite.SubGraph.operators	sg=0
112	00_quantize_quantize0	3	3	10	tflite.Tensor.shape	sg=0;tensor=1
113	00_quantize_quantize0	3	3	11	tflite.Tensor.type	sg=0;tensor=1
114	00_quantize_quantize0	3	3	12	tflite.Tensor.buffer	sg=0;tensor=1
115	00_quantize_quantize0	3	3	13	tflite.Tensor.name	sg=0;tensor=1
116	00_quantize_quantize0	3	3	14	tflite.Tensor.quantization	sg=0;tensor=1
117	00_quantize_quantize0	3	3	15	tflite.Tensor.is_variable	sg=0;tensor=1
118	00_quantize_quantize0	3	3	16	tflite.Tensor.shape_signature	sg=0;tensor=1
119	00_quantize_quantize0	3	3	17	tflite.Tensor.has_rank	sg=0;tensor=1
120	00_quantize_quantize0	3	3	18	tflite.Operator.opcode_index	sg=0;operator=0
121	00_quantize_quantize0	3	3	19	tflite.Operator.inputs	sg=0;operator=0
122	00_quantize_quantize0	3	3	20	tflite.Operator.outputs	sg=0;operator=0
123	00_quantize_quantize0	3	3	21	tflite.Operator.builtin_options_type	sg=0;operator=0
124	00_quantize_quantize0	3	3	22	tflite.Operator.builtin_options	sg=0;operator=0
125	00_quantize_quantize0	3	3	23	tflite.Operator.custom_options	sg=0;operator=0
126	00_quantize_quantize0	3	3	24	tflite.Operator.custom_options_format	sg=0;operator=0
127	00_quantize_quantize0	3	3	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
128	00_quantize_quantize0	3	3	26	tflite.Operator.intermediates	sg=0;operator=0
129	00_quantize_quantize0	3	3	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
130	00_quantize_quantize0	3	3	28	tflite.OperatorCode.custom_code	opcode=0
131	00_quantize_quantize0	3	3	29	tflite.OperatorCode.version	opcode=0
132	00_quantize_quantize0	3	3	30	tflite.OperatorCode.builtin_code	opcode=0
133	00_quantize_quantize0	3	3	31	tflite.Buffer.data	buffer=1
134	00_quantize_quantize0	3	3	32	tflite.Buffer.offset	buffer=1
135	00_quantize_quantize0	3	3	33	tflite.Buffer.size	buffer=1
136	00_quantize_quantize0	4	4	0	tflite.Model.version	root
137	00_quantize_quantize0	4	4	1	tflite.Model.description	root
138	00_quantize_quantize0	4	4	2	tflite.Model.subgraphs	root
139	00_quantize_quantize0	4	4	3	tflite.Model.operator_codes	root
140	00_quantize_quantize0	4	4	4	tflite.Model.buffers	root
141	00_quantize_quantize0	4	4	5	tflite.SubGraph.name	sg=0
142	00_quantize_quantize0	4	4	6	tflite.SubGraph.inputs	sg=0
143	00_quantize_quantize0	4	4	7	tflite.SubGraph.outputs	sg=0
144	00_quantize_quantize0	4	4	8	tflite.SubGraph.tensors	sg=0
145	00_quantize_quantize0	4	4	9	tflite.SubGraph.operators	sg=0
146	00_quantize_quantize0	4	4	10	tflite.Tensor.shape	sg=0;tensor=0
147	00_quantize_quantize0	4	4	11	tflite.Tensor.type	sg=0;tensor=0
148	00_quantize_quantize0	4	4	12	tflite.Tensor.buffer	sg=0;tensor=0
149	00_quantize_quantize0	4	4	13	tflite.Tensor.name	sg=0;tensor=0
150	00_quantize_quantize0	4	4	14	tflite.Tensor.quantization	sg=0;tensor=0
151	00_quantize_quantize0	4	4	15	tflite.Tensor.is_variable	sg=0;tensor=0
152	00_quantize_quantize0	4	4	16	tflite.Tensor.shape_signature	sg=0;tensor=0
153	00_quantize_quantize0	4	4	17	tflite.Tensor.has_rank	sg=0;tensor=0
154	00_quantize_quantize0	4	4	18	tflite.Operator.opcode_index	sg=0;operator=0
155	00_quantize_quantize0	4	4	19	tflite.Operator.inputs	sg=0;operator=0
156	00_quantize_quantize0	4	4	20	tflite.Operator.outputs	sg=0;operator=0
157	00_quantize_quantize0	4	4	21	tflite.Operator.builtin_options_type	sg=0;operator=0
158	00_quantize_quantize0	4	4	22	tflite.Operator.builtin_options	sg=0;operator=0
159	00_quantize_quantize0	4	4	23	tflite.Operator.custom_options	sg=0;operator=0
160	00_quantize_quantize0	4	4	24	tflite.Operator.custom_options_format	sg=0;operator=0
161	00_quantize_quantize0	4	4	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
162	00_quantize_quantize0	4	4	26	tflite.Operator.intermediates	sg=0;operator=0
163	00_quantize_quantize0	4	4	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
164	00_quantize_quantize0	4	4	28	tflite.OperatorCode.custom_code	opcode=0
165	00_quantize_quantize0	4	4	29	tflite.OperatorCode.version	opcode=0
166	00_quantize_quantize0	4	4	30	tflite.OperatorCode.builtin_code	opcode=0
167	00_quantize_quantize0	4	4	31	tflite.Buffer.data	buffer=0
168	00_quantize_quantize0	4	4	32	tflite.Buffer.offset	buffer=0
169	00_quantize_quantize0	4	4	33	tflite.Buffer.size	buffer=0
170	00_quantize_quantize0	5	5	0	tflite.Model.version	root
171	00_quantize_quantize0	5	5	1	tflite.Model.description	root
172	00_quantize_quantize0	5	5	2	tflite.Model.subgraphs	root
173	00_quantize_quantize0	5	5	3	tflite.Model.operator_codes	root
174	00_quantize_quantize0	5	5	4	tflite.Model.buffers	root
175	00_quantize_quantize0	5	5	5	tflite.SubGraph.name	sg=0
176	00_quantize_quantize0	5	5	6	tflite.SubGraph.inputs	sg=0
177	00_quantize_quantize0	5	5	7	tflite.SubGraph.outputs	sg=0
178	00_quantize_quantize0	5	5	8	tflite.SubGraph.tensors	sg=0
179	00_quantize_quantize0	5	5	9	tflite.SubGraph.operators	sg=0
180	00_quantize_quantize0	5	5	10	tflite.Tensor.shape	sg=0;tensor=1
181	00_quantize_quantize0	5	5	11	tflite.Tensor.type	sg=0;tensor=1
182	00_quantize_quantize0	5	5	12	tflite.Tensor.buffer	sg=0;tensor=1
183	00_quantize_quantize0	5	5	13	tflite.Tensor.name	sg=0;tensor=1
184	00_quantize_quantize0	5	5	14	tflite.Tensor.quantization	sg=0;tensor=1
185	00_quantize_quantize0	5	5	15	tflite.Tensor.is_variable	sg=0;tensor=1
186	00_quantize_quantize0	5	5	16	tflite.Tensor.shape_signature	sg=0;tensor=1
187	00_quantize_quantize0	5	5	17	tflite.Tensor.has_rank	sg=0;tensor=1
188	00_quantize_quantize0	5	5	18	tflite.Operator.opcode_index	sg=0;operator=0
189	00_quantize_quantize0	5	5	19	tflite.Operator.inputs	sg=0;operator=0
190	00_quantize_quantize0	5	5	20	tflite.Operator.outputs	sg=0;operator=0
191	00_quantize_quantize0	5	5	21	tflite.Operator.builtin_options_type	sg=0;operator=0
192	00_quantize_quantize0	5	5	22	tflite.Operator.builtin_options	sg=0;operator=0
193	00_quantize_quantize0	5	5	23	tflite.Operator.custom_options	sg=0;operator=0
194	00_quantize_quantize0	5	5	24	tflite.Operator.custom_options_format	sg=0;operator=0
195	00_quantize_quantize0	5	5	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
196	00_quantize_quantize0	5	5	26	tflite.Operator.intermediates	sg=0;operator=0
197	00_quantize_quantize0	5	5	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
198	00_quantize_quantize0	5	5	28	tflite.OperatorCode.custom_code	opcode=0
199	00_quantize_quantize0	5	5	29	tflite.OperatorCode.version	opcode=0
200	00_quantize_quantize0	5	5	30	tflite.OperatorCode.builtin_code	opcode=0
201	00_quantize_quantize0	5	5	31	tflite.Buffer.data	buffer=1
202	00_quantize_quantize0	5	5	32	tflite.Buffer.offset	buffer=1
203	00_quantize_quantize0	5	5	33	tflite.Buffer.size	buffer=1
204	00_quantize_quantize0	6	6	0	tflite.Model.version	root
205	00_quantize_quantize0	6	6	1	tflite.Model.description	root
206	00_quantize_quantize0	6	6	2	tflite.Model.subgraphs	root
207	00_quantize_quantize0	6	6	3	tflite.Model.operator_codes	root
208	00_quantize_quantize0	6	6	4	tflite.Model.buffers	root
209	00_quantize_quantize0	6	6	5	tflite.SubGraph.name	sg=0
210	00_quantize_quantize0	6	6	6	tflite.SubGraph.inputs	sg=0
211	00_quantize_quantize0	6	6	7	tflite.SubGraph.outputs	sg=0
212	00_quantize_quantize0	6	6	8	tflite.SubGraph.tensors	sg=0
213	00_quantize_quantize0	6	6	9	tflite.SubGraph.operators	sg=0
214	00_quantize_quantize0	6	6	10	tflite.Tensor.shape	sg=0;tensor=0
215	00_quantize_quantize0	6	6	11	tflite.Tensor.type	sg=0;tensor=0
216	00_quantize_quantize0	6	6	12	tflite.Tensor.buffer	sg=0;tensor=0
217	00_quantize_quantize0	6	6	13	tflite.Tensor.name	sg=0;tensor=0
218	00_quantize_quantize0	6	6	14	tflite.Tensor.quantization	sg=0;tensor=0
219	00_quantize_quantize0	6	6	15	tflite.Tensor.is_variable	sg=0;tensor=0
220	00_quantize_quantize0	6	6	16	tflite.Tensor.shape_signature	sg=0;tensor=0
221	00_quantize_quantize0	6	6	17	tflite.Tensor.has_rank	sg=0;tensor=0
222	00_quantize_quantize0	6	6	18	tflite.Operator.opcode_index	sg=0;operator=0
223	00_quantize_quantize0	6	6	19	tflite.Operator.inputs	sg=0;operator=0
224	00_quantize_quantize0	6	6	20	tflite.Operator.outputs	sg=0;operator=0
225	00_quantize_quantize0	6	6	21	tflite.Operator.builtin_options_type	sg=0;operator=0
226	00_quantize_quantize0	6	6	22	tflite.Operator.builtin_options	sg=0;operator=0
227	00_quantize_quantize0	6	6	23	tflite.Operator.custom_options	sg=0;operator=0
228	00_quantize_quantize0	6	6	24	tflite.Operator.custom_options_format	sg=0;operator=0
229	00_quantize_quantize0	6	6	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
230	00_quantize_quantize0	6	6	26	tflite.Operator.intermediates	sg=0;operator=0
231	00_quantize_quantize0	6	6	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
232	00_quantize_quantize0	6	6	28	tflite.OperatorCode.custom_code	opcode=0
233	00_quantize_quantize0	6	6	29	tflite.OperatorCode.version	opcode=0
234	00_quantize_quantize0	6	6	30	tflite.OperatorCode.builtin_code	opcode=0
235	00_quantize_quantize0	6	6	31	tflite.Buffer.data	buffer=0
236	00_quantize_quantize0	6	6	32	tflite.Buffer.offset	buffer=0
237	00_quantize_quantize0	6	6	33	tflite.Buffer.size	buffer=0
238	00_quantize_quantize0	7	7	0	tflite.Model.version	root
239	00_quantize_quantize0	7	7	1	tflite.Model.description	root
240	00_quantize_quantize0	7	7	2	tflite.Model.subgraphs	root
241	00_quantize_quantize0	7	7	3	tflite.Model.operator_codes	root
242	00_quantize_quantize0	7	7	4	tflite.Model.buffers	root
243	00_quantize_quantize0	7	7	5	tflite.SubGraph.name	sg=0
244	00_quantize_quantize0	7	7	6	tflite.SubGraph.inputs	sg=0
245	00_quantize_quantize0	7	7	7	tflite.SubGraph.outputs	sg=0
246	00_quantize_quantize0	7	7	8	tflite.SubGraph.tensors	sg=0
247	00_quantize_quantize0	7	7	9	tflite.SubGraph.operators	sg=0
248	00_quantize_quantize0	7	7	10	tflite.Tensor.shape	sg=0;tensor=1
249	00_quantize_quantize0	7	7	11	tflite.Tensor.type	sg=0;tensor=1
250	00_quantize_quantize0	7	7	12	tflite.Tensor.buffer	sg=0;tensor=1
251	00_quantize_quantize0	7	7	13	tflite.Tensor.name	sg=0;tensor=1
252	00_quantize_quantize0	7	7	14	tflite.Tensor.quantization	sg=0;tensor=1
253	00_quantize_quantize0	7	7	15	tflite.Tensor.is_variable	sg=0;tensor=1
254	00_quantize_quantize0	7	7	16	tflite.Tensor.shape_signature	sg=0;tensor=1
255	00_quantize_quantize0	7	7	17	tflite.Tensor.has_rank	sg=0;tensor=1
256	00_quantize_quantize0	7	7	18	tflite.Operator.opcode_index	sg=0;operator=0
257	00_quantize_quantize0	7	7	19	tflite.Operator.inputs	sg=0;operator=0
258	00_quantize_quantize0	7	7	20	tflite.Operator.outputs	sg=0;operator=0
259	00_quantize_quantize0	7	7	21	tflite.Operator.builtin_options_type	sg=0;operator=0
260	00_quantize_quantize0	7	7	22	tflite.Operator.builtin_options	sg=0;operator=0
261	00_quantize_quantize0	7	7	23	tflite.Operator.custom_options	sg=0;operator=0
262	00_quantize_quantize0	7	7	24	tflite.Operator.custom_options_format	sg=0;operator=0
263	00_quantize_quantize0	7	7	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
264	00_quantize_quantize0	7	7	26	tflite.Operator.intermediates	sg=0;operator=0
265	00_quantize_quantize0	7	7	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
266	00_quantize_quantize0	7	7	28	tflite.OperatorCode.custom_code	opcode=0
267	00_quantize_quantize0	7	7	29	tflite.OperatorCode.version	opcode=0
268	00_quantize_quantize0	7	7	30	tflite.OperatorCode.builtin_code	opcode=0
269	00_quantize_quantize0	7	7	31	tflite.Buffer.data	buffer=1
270	00_quantize_quantize0	7	7	32	tflite.Buffer.offset	buffer=1
271	00_quantize_quantize0	7	7	33	tflite.Buffer.size	buffer=1
272	00_quantize_quantize0	8	8	0	tflite.Model.version	root
273	00_quantize_quantize0	8	8	1	tflite.Model.description	root
274	00_quantize_quantize0	8	8	2	tflite.Model.subgraphs	root
275	00_quantize_quantize0	8	8	3	tflite.Model.operator_codes	root
276	00_quantize_quantize0	8	8	4	tflite.Model.buffers	root
277	00_quantize_quantize0	8	8	5	tflite.SubGraph.name	sg=0
278	00_quantize_quantize0	8	8	6	tflite.SubGraph.inputs	sg=0
279	00_quantize_quantize0	8	8	7	tflite.SubGraph.outputs	sg=0
280	00_quantize_quantize0	8	8	8	tflite.SubGraph.tensors	sg=0
281	00_quantize_quantize0	8	8	9	tflite.SubGraph.operators	sg=0
282	00_quantize_quantize0	8	8	10	tflite.Tensor.shape	sg=0;tensor=0
283	00_quantize_quantize0	8	8	11	tflite.Tensor.type	sg=0;tensor=0
284	00_quantize_quantize0	8	8	12	tflite.Tensor.buffer	sg=0;tensor=0
285	00_quantize_quantize0	8	8	13	tflite.Tensor.name	sg=0;tensor=0
286	00_quantize_quantize0	8	8	14	tflite.Tensor.quantization	sg=0;tensor=0
287	00_quantize_quantize0	8	8	15	tflite.Tensor.is_variable	sg=0;tensor=0
288	00_quantize_quantize0	8	8	16	tflite.Tensor.shape_signature	sg=0;tensor=0
289	00_quantize_quantize0	8	8	17	tflite.Tensor.has_rank	sg=0;tensor=0
290	00_quantize_quantize0	8	8	18	tflite.Operator.opcode_index	sg=0;operator=0
291	00_quantize_quantize0	8	8	19	tflite.Operator.inputs	sg=0;operator=0
292	00_quantize_quantize0	8	8	20	tflite.Operator.outputs	sg=0;operator=0
293	00_quantize_quantize0	8	8	21	tflite.Operator.builtin_options_type	sg=0;operator=0
294	00_quantize_quantize0	8	8	22	tflite.Operator.builtin_options	sg=0;operator=0
295	00_quantize_quantize0	8	8	23	tflite.Operator.custom_options	sg=0;operator=0
296	00_quantize_quantize0	8	8	24	tflite.Operator.custom_options_format	sg=0;operator=0
297	00_quantize_quantize0	8	8	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
298	00_quantize_quantize0	8	8	26	tflite.Operator.intermediates	sg=0;operator=0
299	00_quantize_quantize0	8	8	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
300	00_quantize_quantize0	8	8	28	tflite.OperatorCode.custom_code	opcode=0
301	00_quantize_quantize0	8	8	29	tflite.OperatorCode.version	opcode=0
302	00_quantize_quantize0	8	8	30	tflite.OperatorCode.builtin_code	opcode=0
303	00_quantize_quantize0	8	8	31	tflite.Buffer.data	buffer=0
304	00_quantize_quantize0	8	8	32	tflite.Buffer.offset	buffer=0
305	00_quantize_quantize0	8	8	33	tflite.Buffer.size	buffer=0
306	00_quantize_quantize0	9	9	0	tflite.Model.version	root
307	00_quantize_quantize0	9	9	1	tflite.Model.description	root
308	00_quantize_quantize0	9	9	2	tflite.Model.subgraphs	root
309	00_quantize_quantize0	9	9	3	tflite.Model.operator_codes	root
310	00_quantize_quantize0	9	9	4	tflite.Model.buffers	root
311	00_quantize_quantize0	9	9	5	tflite.SubGraph.name	sg=0
312	00_quantize_quantize0	9	9	6	tflite.SubGraph.inputs	sg=0
313	00_quantize_quantize0	9	9	7	tflite.SubGraph.outputs	sg=0
314	00_quantize_quantize0	9	9	8	tflite.SubGraph.tensors	sg=0
315	00_quantize_quantize0	9	9	9	tflite.SubGraph.operators	sg=0
316	00_quantize_quantize0	9	9	10	tflite.Tensor.shape	sg=0;tensor=1
317	00_quantize_quantize0	9	9	11	tflite.Tensor.type	sg=0;tensor=1
318	00_quantize_quantize0	9	9	12	tflite.Tensor.buffer	sg=0;tensor=1
319	00_quantize_quantize0	9	9	13	tflite.Tensor.name	sg=0;tensor=1
320	00_quantize_quantize0	9	9	14	tflite.Tensor.quantization	sg=0;tensor=1
321	00_quantize_quantize0	9	9	15	tflite.Tensor.is_variable	sg=0;tensor=1
322	00_quantize_quantize0	9	9	16	tflite.Tensor.shape_signature	sg=0;tensor=1
323	00_quantize_quantize0	9	9	17	tflite.Tensor.has_rank	sg=0;tensor=1
324	00_quantize_quantize0	9	9	18	tflite.Operator.opcode_index	sg=0;operator=0
325	00_quantize_quantize0	9	9	19	tflite.Operator.inputs	sg=0;operator=0
326	00_quantize_quantize0	9	9	20	tflite.Operator.outputs	sg=0;operator=0
327	00_quantize_quantize0	9	9	21	tflite.Operator.builtin_options_type	sg=0;operator=0
328	00_quantize_quantize0	9	9	22	tflite.Operator.builtin_options	sg=0;operator=0
329	00_quantize_quantize0	9	9	23	tflite.Operator.custom_options	sg=0;operator=0
330	00_quantize_quantize0	9	9	24	tflite.Operator.custom_options_format	sg=0;operator=0
331	00_quantize_quantize0	9	9	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
332	00_quantize_quantize0	9	9	26	tflite.Operator.intermediates	sg=0;operator=0
333	00_quantize_quantize0	9	9	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
334	00_quantize_quantize0	9	9	28	tflite.OperatorCode.custom_code	opcode=0
335	00_quantize_quantize0	9	9	29	tflite.OperatorCode.version	opcode=0
336	00_quantize_quantize0	9	9	30	tflite.OperatorCode.builtin_code	opcode=0
337	00_quantize_quantize0	9	9	31	tflite.Buffer.data	buffer=1
338	00_quantize_quantize0	9	9	32	tflite.Buffer.offset	buffer=1
339	00_quantize_quantize0	9	9	33	tflite.Buffer.size	buffer=1
340	00_quantize_quantize0	10	10	0	tflite.Model.version	root
341	00_quantize_quantize0	10	10	1	tflite.Model.description	root
342	00_quantize_quantize0	10	10	2	tflite.Model.subgraphs	root
343	00_quantize_quantize0	10	10	3	tflite.Model.operator_codes	root
344	00_quantize_quantize0	10	10	4	tflite.Model.buffers	root
345	00_quantize_quantize0	10	10	5	tflite.SubGraph.name	sg=0
346	00_quantize_quantize0	10	10	6	tflite.SubGraph.inputs	sg=0
347	00_quantize_quantize0	10	10	7	tflite.SubGraph.outputs	sg=0
348	00_quantize_quantize0	10	10	8	tflite.SubGraph.tensors	sg=0
349	00_quantize_quantize0	10	10	9	tflite.SubGraph.operators	sg=0
350	00_quantize_quantize0	10	10	10	tflite.Tensor.shape	sg=0;tensor=0
351	00_quantize_quantize0	10	10	11	tflite.Tensor.type	sg=0;tensor=0
352	00_quantize_quantize0	10	10	12	tflite.Tensor.buffer	sg=0;tensor=0
353	00_quantize_quantize0	10	10	13	tflite.Tensor.name	sg=0;tensor=0
354	00_quantize_quantize0	10	10	14	tflite.Tensor.quantization	sg=0;tensor=0
355	00_quantize_quantize0	10	10	15	tflite.Tensor.is_variable	sg=0;tensor=0
356	00_quantize_quantize0	10	10	16	tflite.Tensor.shape_signature	sg=0;tensor=0
357	00_quantize_quantize0	10	10	17	tflite.Tensor.has_rank	sg=0;tensor=0
358	00_quantize_quantize0	10	10	18	tflite.Operator.opcode_index	sg=0;operator=0
359	00_quantize_quantize0	10	10	19	tflite.Operator.inputs	sg=0;operator=0
360	00_quantize_quantize0	10	10	20	tflite.Operator.outputs	sg=0;operator=0
361	00_quantize_quantize0	10	10	21	tflite.Operator.builtin_options_type	sg=0;operator=0
362	00_quantize_quantize0	10	10	22	tflite.Operator.builtin_options	sg=0;operator=0
363	00_quantize_quantize0	10	10	23	tflite.Operator.custom_options	sg=0;operator=0
364	00_quantize_quantize0	10	10	24	tflite.Operator.custom_options_format	sg=0;operator=0
365	00_quantize_quantize0	10	10	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
366	00_quantize_quantize0	10	10	26	tflite.Operator.intermediates	sg=0;operator=0
367	00_quantize_quantize0	10	10	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
368	00_quantize_quantize0	10	10	28	tflite.OperatorCode.custom_code	opcode=0
369	00_quantize_quantize0	10	10	29	tflite.OperatorCode.version	opcode=0
370	00_quantize_quantize0	10	10	30	tflite.OperatorCode.builtin_code	opcode=0
371	00_quantize_quantize0	10	10	31	tflite.Buffer.data	buffer=0
372	00_quantize_quantize0	10	10	32	tflite.Buffer.offset	buffer=0
373	00_quantize_quantize0	10	10	33	tflite.Buffer.size	buffer=0
374	00_quantize_quantize0	11	11	0	tflite.Model.version	root
375	00_quantize_quantize0	11	11	1	tflite.Model.description	root
376	00_quantize_quantize0	11	11	2	tflite.Model.subgraphs	root
377	00_quantize_quantize0	11	11	3	tflite.Model.operator_codes	root
378	00_quantize_quantize0	11	11	4	tflite.Model.buffers	root
379	00_quantize_quantize0	11	11	5	tflite.SubGraph.name	sg=0
380	00_quantize_quantize0	11	11	6	tflite.SubGraph.inputs	sg=0
381	00_quantize_quantize0	11	11	7	tflite.SubGraph.outputs	sg=0
382	00_quantize_quantize0	11	11	8	tflite.SubGraph.tensors	sg=0
383	00_quantize_quantize0	11	11	9	tflite.SubGraph.operators	sg=0
384	00_quantize_quantize0	11	11	10	tflite.Tensor.shape	sg=0;tensor=1
385	00_quantize_quantize0	11	11	11	tflite.Tensor.type	sg=0;tensor=1
386	00_quantize_quantize0	11	11	12	tflite.Tensor.buffer	sg=0;tensor=1
387	00_quantize_quantize0	11	11	13	tflite.Tensor.name	sg=0;tensor=1
388	00_quantize_quantize0	11	11	14	tflite.Tensor.quantization	sg=0;tensor=1
389	00_quantize_quantize0	11	11	15	tflite.Tensor.is_variable	sg=0;tensor=1
390	00_quantize_quantize0	11	11	16	tflite.Tensor.shape_signature	sg=0;tensor=1
391	00_quantize_quantize0	11	11	17	tflite.Tensor.has_rank	sg=0;tensor=1
