program,remote_per_byte,migration_per_byte,prefetch_per_byte,explicit_copy_per_byte,system_alloc_per_byte,managed_alloc_per_byte,device_alloc_per_byte,fixed_action_overhead_bytes,planner_overhead_fraction,candidate_plan,selector_plan,plans_identical,candidate_action_cost,selector_action_cost,candidate_decision_cost,selector_decision_cost,candidate_full_cost,selector_full_cost,costs_identical,candidate_only_residual,strict_positive_residual
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.01,0.03,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,True,2323506.4099908248,2323506.4099908248,1147.0505,1147.0505,2324653.4604908247,2324653.4604908247,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.01,0.03,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,True,2323506.4099908248,2323506.4099908248,11470.505000000001,11470.505000000001,2334976.9149908246,2334976.9149908246,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.03,0.01,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B2_UVM_PREFETCH,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B2_UVM_PREFETCH,True,1910636.4299908248,1910636.4299908248,1147.0505,1147.0505,1911783.4804908247,1911783.4804908247,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.03,0.01,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B2_UVM_PREFETCH,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B2_UVM_PREFETCH,True,1910636.4299908248,1910636.4299908248,11470.505000000001,11470.505000000001,1922106.9349908247,1922106.9349908247,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.03,0.01,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,True,2358902.6699908245,2358902.6699908245,1147.0505,1147.0505,2360049.7204908244,2360049.7204908244,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.03,0.01,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,True,2358902.6699908245,2358902.6699908245,11470.505000000001,11470.505000000001,2370373.1749908244,2370373.1749908244,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.03,0.03,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B2_UVM_PREFETCH,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B2_UVM_PREFETCH,True,1910636.4299908248,1910636.4299908248,1147.0505,1147.0505,1911783.4804908247,1911783.4804908247,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.03,0.03,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B2_UVM_PREFETCH,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B2_UVM_PREFETCH,True,1910636.4299908248,1910636.4299908248,11470.505000000001,11470.505000000001,1922106.9349908247,1922106.9349908247,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.03,0.03,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,True,2358902.6699908245,2358902.6699908245,1147.0505,1147.0505,2360049.7204908244,2360049.7204908244,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.7,1.2,0.01,0.03,0.03,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B2_UVM_PREFETCH;graph_nodes_immutable:B0_SYSTEM,True,2358902.6699908245,2358902.6699908245,11470.505000000001,11470.505000000001,2370373.1749908244,2370373.1749908244,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.01,0.01,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2086035.2259895145,2086035.2259895145,1147.0505,1147.0505,2087182.2764895144,2087182.2764895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.01,0.01,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2086035.2259895145,2086035.2259895145,11470.505000000001,11470.505000000001,2097505.7309895144,2097505.7309895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.01,0.01,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2380947.2259895145,2380947.2259895145,1147.0505,1147.0505,2382094.2764895144,2382094.2764895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.01,0.01,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2380947.2259895145,2380947.2259895145,11470.505000000001,11470.505000000001,2392417.7309895144,2392417.7309895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.01,0.03,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2095210.2659895145,2095210.2659895145,1147.0505,1147.0505,2096357.3164895144,2096357.3164895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.01,0.03,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2095210.2659895145,2095210.2659895145,11470.505000000001,11470.505000000001,2106680.7709895144,2106680.7709895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.01,0.03,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2390122.2659895145,2390122.2659895145,1147.0505,1147.0505,2391269.3164895144,2391269.3164895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.01,0.03,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2390122.2659895145,2390122.2659895145,11470.505000000001,11470.505000000001,2401592.7709895144,2401592.7709895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.03,0.01,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2086035.2459895145,2086035.2459895145,1147.0505,1147.0505,2087182.2964895144,2087182.2964895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.03,0.01,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2086035.2459895145,2086035.2459895145,11470.505000000001,11470.505000000001,2097505.7509895144,2097505.7509895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.03,0.01,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2380947.2459895145,2380947.2459895145,1147.0505,1147.0505,2382094.2964895144,2382094.2964895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.03,0.01,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2380947.2459895145,2380947.2459895145,11470.505000000001,11470.505000000001,2392417.7509895144,2392417.7509895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.03,0.03,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2095210.2859895146,2095210.2859895146,1147.0505,1147.0505,2096357.3364895144,2096357.3364895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.03,0.03,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2095210.2859895146,2095210.2859895146,11470.505000000001,11470.505000000001,2106680.7909895144,2106680.7909895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.03,0.03,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2390122.2859895146,2390122.2859895146,1147.0505,1147.0505,2391269.3364895144,2391269.3364895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.002,0.03,0.03,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2390122.2859895146,2390122.2859895146,11470.505000000001,11470.505000000001,2401592.7909895144,2401592.7909895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.01,0.01,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2100718.0099895145,2100718.0099895145,1147.0505,1147.0505,2101865.0604895144,2101865.0604895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.01,0.01,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2100718.0099895145,2100718.0099895145,11470.505000000001,11470.505000000001,2112188.5149895144,2112188.5149895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.01,0.01,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2395630.0099895145,2395630.0099895145,1147.0505,1147.0505,2396777.0604895144,2396777.0604895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.01,0.01,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2395630.0099895145,2395630.0099895145,11470.505000000001,11470.505000000001,2407100.5149895144,2407100.5149895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.01,0.03,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2109893.0499895145,2109893.0499895145,1147.0505,1147.0505,2111040.1004895144,2111040.1004895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.01,0.03,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2109893.0499895145,2109893.0499895145,11470.505000000001,11470.505000000001,2121363.5549895144,2121363.5549895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.01,0.03,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2404805.0499895145,2404805.0499895145,1147.0505,1147.0505,2405952.1004895144,2405952.1004895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.01,0.03,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2404805.0499895145,2404805.0499895145,11470.505000000001,11470.505000000001,2416275.5549895144,2416275.5549895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.03,0.01,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2100718.0299895145,2100718.0299895145,1147.0505,1147.0505,2101865.0804895144,2101865.0804895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.03,0.01,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2100718.0299895145,2100718.0299895145,11470.505000000001,11470.505000000001,2112188.5349895144,2112188.5349895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.03,0.01,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2395630.0299895145,2395630.0299895145,1147.0505,1147.0505,2396777.0804895144,2396777.0804895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.03,0.01,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2395630.0299895145,2395630.0299895145,11470.505000000001,11470.505000000001,2407100.5349895144,2407100.5349895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.03,0.03,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2109893.0699895145,2109893.0699895145,1147.0505,1147.0505,2111040.1204895144,2111040.1204895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.03,0.03,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2109893.0699895145,2109893.0699895145,11470.505000000001,11470.505000000001,2121363.5749895144,2121363.5749895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.03,0.03,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2404805.0699895145,2404805.0699895145,1147.0505,1147.0505,2405952.1204895144,2405952.1204895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,0.8,0.01,0.03,0.03,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2404805.0699895145,2404805.0699895145,11470.505000000001,11470.505000000001,2416275.5749895144,2416275.5749895144,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,1.0,0.002,0.01,0.01,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2138464.0259895143,2138464.0259895143,1147.0505,1147.0505,2139611.076489514,2139611.076489514,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,1.0,0.002,0.01,0.01,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2138464.0259895143,2138464.0259895143,11470.505000000001,11470.505000000001,2149934.530989514,2149934.530989514,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,1.0,0.002,0.01,0.01,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B1_UVM_DEMAND;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B1_UVM_DEMAND;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2407161.6259895144,2407161.6259895144,1147.0505,1147.0505,2408308.6764895143,2408308.6764895143,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,1.0,0.002,0.01,0.01,65536.0,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B1_UVM_DEMAND;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B1_UVM_DEMAND;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2407161.6259895144,2407161.6259895144,11470.505000000001,11470.505000000001,2418632.1309895143,2418632.1309895143,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,1.0,0.002,0.01,0.03,6553.6,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2138464.0259895143,2138464.0259895143,1147.0505,1147.0505,2139611.076489514,2139611.076489514,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,1.0,0.002,0.01,0.03,6553.6,0.005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2138464.0259895143,2138464.0259895143,11470.505000000001,11470.505000000001,2149934.530989514,2149934.530989514,True,0.0,False
ALTIS_BFS_65536,0.8,1.0,0.9,1.0,0.002,0.01,0.03,65536.0,0.0005,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B1_UVM_DEMAND;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B1_UVM_DEMAND;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,True,2407161.6259895144,2407161.6259895144,1147.0505,1147.0505,2408308.6764895143,2408308.6764895143,True,0.0,False
